price,beds,baths,living space,city,state,zip code population,median household income,property_per_100_000,violence_per_100_000,affordability
127500.0,1.0,1.0,571.0,Kansas City,Missouri,10830.0,72015.0,2647.1,502.1,True
269900.0,2.0,2.0,833.0,Kansas City,Missouri,9057.0,98291.0,2647.1,502.1,True
195000.0,2.0,2.0,858.0,Kansas City,Missouri,9057.0,98291.0,2647.1,502.1,True
275000.0,2.0,2.0,1087.0,Kansas City,Missouri,9057.0,98291.0,2647.1,502.1,True
675000.0,3.0,4.0,2411.0,Kansas City,Missouri,9057.0,98291.0,2647.1,502.1,False
165000.0,3.0,1.0,1340.0,Kansas City,Missouri,9057.0,98291.0,2647.1,502.1,True
189900.0,2.0,1.0,937.0,Kansas City,Missouri,9057.0,98291.0,2647.1,502.1,True
675000.0,3.0,3.0,2372.0,Kansas City,Missouri,9057.0,98291.0,2647.1,502.1,False
495000.0,3.0,4.0,1663.0,Kansas City,Missouri,9057.0,98291.0,2647.1,502.1,False
250000.0,2.0,1.0,2346.0,Kansas City,Missouri,9057.0,98291.0,2647.1,502.1,True
180000.0,1.0,2.0,900.0,Kansas City,Missouri,9057.0,98291.0,2647.1,502.1,True
449500.0,2.0,3.0,2162.0,Kansas City,Missouri,9057.0,98291.0,2647.1,502.1,False
170000.0,3.0,2.0,848.0,Kansas City,Missouri,9057.0,98291.0,2647.1,502.1,True
425000.0,5.0,3.0,2416.0,Kansas City,Missouri,9057.0,98291.0,2647.1,502.1,False
235000.0,3.0,1.0,1752.0,Kansas City,Missouri,9057.0,98291.0,2647.1,502.1,True
299900.0,3.0,1.0,1250.0,Kansas City,Missouri,9057.0,98291.0,2647.1,502.1,True
495000.0,3.0,4.0,1663.0,Kansas City,Missouri,9057.0,98291.0,2647.1,502.1,False
625000.0,2.0,1.0,1254.0,Kansas City,Missouri,9057.0,98291.0,2647.1,502.1,False
269000.0,4.0,2.0,2234.0,Kansas City,Missouri,9919.0,69515.0,2647.1,502.1,True
228000.0,4.0,3.0,2768.0,Kansas City,Missouri,9919.0,69515.0,2647.1,502.1,True
160000.0,4.0,2.0,1900.0,Kansas City,Missouri,9919.0,69515.0,2647.1,502.1,True
150000.0,3.0,2.0,2335.0,Kansas City,Missouri,9919.0,69515.0,2647.1,502.1,True
289900.0,5.0,4.0,2838.0,Kansas City,Missouri,9919.0,69515.0,2647.1,502.1,False
150000.0,4.0,2.0,1595.0,Kansas City,Missouri,17400.0,80574.0,2647.1,502.1,True
190000.0,4.0,2.0,2196.0,Kansas City,Missouri,17400.0,80574.0,2647.1,502.1,True
179000.0,3.0,2.0,1650.0,Kansas City,Missouri,17400.0,80574.0,2647.1,502.1,True
350000.0,3.0,2.0,1853.0,Kansas City,Missouri,17400.0,80574.0,2647.1,502.1,False
225000.0,4.0,2.0,1968.0,Kansas City,Missouri,17400.0,80574.0,2647.1,502.1,True
415000.0,5.0,3.0,2050.0,Kansas City,Missouri,17400.0,80574.0,2647.1,502.1,False
259800.0,5.0,3.0,2815.0,Kansas City,Missouri,17400.0,80574.0,2647.1,502.1,True
354950.0,4.0,2.0,2033.0,Kansas City,Missouri,17400.0,80574.0,2647.1,502.1,False
250000.0,3.0,1.0,2334.0,Kansas City,Missouri,17400.0,80574.0,2647.1,502.1,True
325000.0,3.0,3.0,2447.0,Kansas City,Missouri,17400.0,80574.0,2647.1,502.1,True
269000.0,3.0,2.0,2108.0,Kansas City,Missouri,17400.0,80574.0,2647.1,502.1,True
167500.0,3.0,3.0,2204.0,Kansas City,Missouri,17400.0,80574.0,2647.1,502.1,True
90000.0,2.0,1.0,2136.0,Kansas City,Missouri,17400.0,80574.0,2647.1,502.1,True
225000.0,3.0,1.0,1190.0,Kansas City,Missouri,17400.0,80574.0,2647.1,502.1,True
200000.0,2.0,2.0,1008.0,Kansas City,Missouri,17400.0,80574.0,2647.1,502.1,True
120000.0,3.0,1.0,1148.0,Kansas City,Missouri,17400.0,80574.0,2647.1,502.1,True
350000.0,3.0,2.0,1947.0,Kansas City,Missouri,17400.0,80574.0,2647.1,502.1,False
265000.0,2.0,1.0,954.0,Kansas City,Missouri,17400.0,80574.0,2647.1,502.1,True
249999.0,3.0,3.0,2000.0,Kansas City,Missouri,17400.0,80574.0,2647.1,502.1,True
235000.0,3.0,1.0,2041.0,Kansas City,Missouri,17400.0,80574.0,2647.1,502.1,True
162900.0,3.0,1.0,1052.0,Kansas City,Missouri,17400.0,80574.0,2647.1,502.1,True
389995.0,3.0,2.0,1304.0,Kansas City,Missouri,17400.0,80574.0,2647.1,502.1,False
439000.0,4.0,2.0,1752.0,Kansas City,Missouri,17400.0,80574.0,2647.1,502.1,False
315000.0,2.0,1.0,1626.0,Kansas City,Missouri,17039.0,84478.0,2647.1,502.1,True
197000.0,1.0,1.0,683.0,Kansas City,Missouri,17039.0,84478.0,2647.1,502.1,True
290000.0,1.0,1.0,892.0,Kansas City,Missouri,17039.0,84478.0,2647.1,502.1,True
320000.0,3.0,2.0,1990.0,Kansas City,Missouri,17039.0,84478.0,2647.1,502.1,True
345000.0,4.0,3.0,2038.0,Kansas City,Missouri,17039.0,84478.0,2647.1,502.1,True
267470.0,2.0,1.0,918.0,Kansas City,Missouri,17039.0,84478.0,2647.1,502.1,True
395000.0,3.0,3.0,2310.0,Kansas City,Missouri,17039.0,84478.0,2647.1,502.1,False
445000.0,4.0,3.0,3056.0,Kansas City,Missouri,17039.0,84478.0,2647.1,502.1,False
345000.0,3.0,2.0,1994.0,Kansas City,Missouri,17039.0,84478.0,2647.1,502.1,True
229000.0,2.0,1.0,1046.0,Kansas City,Missouri,17039.0,84478.0,2647.1,502.1,True
600000.0,5.0,4.0,3500.0,Kansas City,Missouri,17039.0,84478.0,2647.1,502.1,False
141000.0,1.0,1.0,815.0,Kansas City,Missouri,17039.0,84478.0,2647.1,502.1,True
188000.0,2.0,1.0,869.0,Kansas City,Missouri,17039.0,84478.0,2647.1,502.1,True
1100000.0,3.0,3.0,3861.0,Kansas City,Missouri,17039.0,84478.0,2647.1,502.1,False
200000.0,1.0,1.0,1440.0,Kansas City,Missouri,17039.0,84478.0,2647.1,502.1,True
125000.0,1.0,1.0,501.0,Kansas City,Missouri,17039.0,84478.0,2647.1,502.1,True
995000.0,6.0,4.0,6287.0,Kansas City,Missouri,17039.0,84478.0,2647.1,502.1,False
389000.0,3.0,3.0,2388.0,Kansas City,Missouri,17039.0,84478.0,2647.1,502.1,False
210000.0,3.0,2.0,2020.0,Kansas City,Missouri,17039.0,84478.0,2647.1,502.1,True
220000.0,2.0,1.0,660.0,Kansas City,Missouri,17039.0,84478.0,2647.1,502.1,True
240000.0,2.0,1.0,963.0,Kansas City,Missouri,17039.0,84478.0,2647.1,502.1,True
220000.0,2.0,1.0,1533.0,Kansas City,Missouri,17039.0,84478.0,2647.1,502.1,True
225000.0,4.0,3.0,1850.0,Kansas City,Missouri,17039.0,84478.0,2647.1,502.1,True
1195000.0,3.0,3.0,3281.0,Kansas City,Missouri,17039.0,84478.0,2647.1,502.1,False
495000.0,4.0,4.0,3027.0,Kansas City,Missouri,17039.0,84478.0,2647.1,502.1,False
245000.0,2.0,2.0,913.0,Kansas City,Missouri,8545.0,140745.0,2647.1,502.1,True
1250000.0,3.0,3.0,2933.0,Kansas City,Missouri,8545.0,140745.0,2647.1,502.1,False
345000.0,2.0,2.0,1021.0,Kansas City,Missouri,8545.0,140745.0,2647.1,502.1,True
479000.0,3.0,2.0,1563.0,Kansas City,Missouri,8545.0,140745.0,2647.1,502.1,True
259900.0,2.0,1.0,1020.0,Kansas City,Missouri,8545.0,140745.0,2647.1,502.1,True
150000.0,1.0,1.0,617.0,Kansas City,Missouri,8545.0,140745.0,2647.1,502.1,True
599000.0,3.0,3.0,2191.0,Kansas City,Missouri,8545.0,140745.0,2647.1,502.1,False
625000.0,2.0,3.0,2100.0,Kansas City,Missouri,8545.0,140745.0,2647.1,502.1,False
600000.0,2.0,2.0,1621.0,Kansas City,Missouri,8545.0,140745.0,2647.1,502.1,False
219900.0,2.0,1.0,891.0,Kansas City,Missouri,8545.0,140745.0,2647.1,502.1,True
175000.0,1.0,1.0,505.0,Kansas City,Missouri,8545.0,140745.0,2647.1,502.1,True
985000.0,4.0,4.0,5562.0,Kansas City,Missouri,8545.0,140745.0,2647.1,502.1,False
999000.0,4.0,4.0,3428.0,Kansas City,Missouri,8545.0,140745.0,2647.1,502.1,False
230000.0,2.0,1.0,928.0,Kansas City,Missouri,8545.0,140745.0,2647.1,502.1,True
299000.0,2.0,1.0,1149.0,Kansas City,Missouri,8545.0,140745.0,2647.1,502.1,True
180000.0,1.0,1.0,600.0,Kansas City,Missouri,8545.0,140745.0,2647.1,502.1,True
549000.0,3.0,3.0,2172.0,Kansas City,Missouri,12323.0,220032.0,2647.1,502.1,True
395000.0,3.0,2.0,1540.0,Kansas City,Missouri,12323.0,220032.0,2647.1,502.1,True
399950.0,4.0,2.0,1799.0,Kansas City,Missouri,12323.0,220032.0,2647.1,502.1,True
400000.0,3.0,2.0,1804.0,Kansas City,Missouri,12323.0,220032.0,2647.1,502.1,True
429000.0,3.0,3.0,1997.0,Kansas City,Missouri,12323.0,220032.0,2647.1,502.1,True
379950.0,3.0,2.0,1761.0,Kansas City,Missouri,12323.0,220032.0,2647.1,502.1,True
584000.0,4.0,4.0,2550.0,Kansas City,Missouri,12323.0,220032.0,2647.1,502.1,True
285000.0,2.0,1.0,976.0,Kansas City,Missouri,12323.0,220032.0,2647.1,502.1,True
350000.0,3.0,1.0,1854.0,Kansas City,Missouri,12323.0,220032.0,2647.1,502.1,True
699000.0,3.0,4.0,2645.0,Kansas City,Missouri,12323.0,220032.0,2647.1,502.1,True
840000.0,4.0,3.0,4081.0,Kansas City,Missouri,12323.0,220032.0,2647.1,502.1,True
300000.0,3.0,3.0,2320.0,Kansas City,Missouri,12323.0,220032.0,2647.1,502.1,True
529000.0,3.0,2.0,1882.0,Kansas City,Missouri,12323.0,220032.0,2647.1,502.1,True
450000.0,3.0,2.0,2053.0,Kansas City,Missouri,12323.0,220032.0,2647.1,502.1,True
550000.0,3.0,3.0,2407.0,Kansas City,Missouri,12323.0,220032.0,2647.1,502.1,True
515000.0,4.0,2.0,2979.0,Kansas City,Missouri,12323.0,220032.0,2647.1,502.1,True
489000.0,3.0,2.0,2154.0,Kansas City,Missouri,12323.0,220032.0,2647.1,502.1,True
525000.0,3.0,3.0,2531.0,Kansas City,Missouri,12323.0,220032.0,2647.1,502.1,True
400000.0,3.0,3.0,1800.0,Kansas City,Missouri,12323.0,220032.0,2647.1,502.1,True
549000.0,3.0,3.0,1780.0,Kansas City,Missouri,12323.0,220032.0,2647.1,502.1,True
830000.0,3.0,4.0,3165.0,Kansas City,Missouri,12323.0,220032.0,2647.1,502.1,True
265000.0,3.0,2.0,1128.0,Kansas City,Missouri,24700.0,91489.0,2647.1,502.1,True
294900.0,3.0,2.0,1589.0,Kansas City,Missouri,24700.0,91489.0,2647.1,502.1,True
299000.0,3.0,3.0,1588.0,Kansas City,Missouri,24700.0,91489.0,2647.1,502.1,True
350000.0,3.0,2.0,1254.0,Kansas City,Missouri,24700.0,91489.0,2647.1,502.1,True
225000.0,2.0,1.0,980.0,Kansas City,Missouri,24700.0,91489.0,2647.1,502.1,True
614500.0,3.0,3.0,2179.0,Kansas City,Missouri,24700.0,91489.0,2647.1,502.1,False
125000.0,2.0,1.0,1083.0,Kansas City,Missouri,24700.0,91489.0,2647.1,502.1,True
315000.0,3.0,2.0,1408.0,Kansas City,Missouri,24700.0,91489.0,2647.1,502.1,True
149900.0,3.0,2.0,1824.0,Kansas City,Missouri,24700.0,91489.0,2647.1,502.1,True
389000.0,3.0,2.0,1683.0,Kansas City,Missouri,24700.0,91489.0,2647.1,502.1,False
210000.0,2.0,1.0,900.0,Kansas City,Missouri,24700.0,91489.0,2647.1,502.1,True
352500.0,3.0,2.0,1396.0,Kansas City,Missouri,24700.0,91489.0,2647.1,502.1,True
310000.0,3.0,3.0,1161.0,Kansas City,Missouri,24700.0,91489.0,2647.1,502.1,True
250000.0,3.0,2.0,1672.0,Kansas City,Missouri,24700.0,91489.0,2647.1,502.1,True
125000.0,2.0,2.0,1104.0,Kansas City,Missouri,24700.0,91489.0,2647.1,502.1,True
425000.0,3.0,4.0,2233.0,Kansas City,Missouri,24700.0,91489.0,2647.1,502.1,False
450000.0,3.0,3.0,2356.0,Kansas City,Missouri,24700.0,91489.0,2647.1,502.1,False
475000.0,3.0,3.0,1982.0,Kansas City,Missouri,24700.0,91489.0,2647.1,502.1,False
215000.0,3.0,2.0,1857.0,Kansas City,Missouri,24700.0,91489.0,2647.1,502.1,True
168000.0,2.0,2.0,1007.0,Kansas City,Missouri,24700.0,91489.0,2647.1,502.1,True
277500.0,2.0,1.0,1032.0,Kansas City,Missouri,24700.0,91489.0,2647.1,502.1,True
375000.0,4.0,2.0,1908.0,Kansas City,Missouri,24700.0,91489.0,2647.1,502.1,True
180000.0,2.0,1.0,768.0,Kansas City,Missouri,24700.0,91489.0,2647.1,502.1,True
299000.0,4.0,3.0,2168.0,Kansas City,Missouri,24700.0,91489.0,2647.1,502.1,True
300000.0,3.0,1.0,1050.0,Kansas City,Missouri,24700.0,91489.0,2647.1,502.1,True
350000.0,3.0,3.0,2153.0,Kansas City,Missouri,24700.0,91489.0,2647.1,502.1,True
438600.0,3.0,3.0,1800.0,Kansas City,Missouri,24700.0,91489.0,2647.1,502.1,False
269000.0,3.0,2.0,1032.0,Kansas City,Missouri,24700.0,91489.0,2647.1,502.1,True
215000.0,2.0,1.0,792.0,Kansas City,Missouri,24700.0,91489.0,2647.1,502.1,True
220000.0,2.0,1.0,875.0,Kansas City,Missouri,24700.0,91489.0,2647.1,502.1,True
275000.0,3.0,2.0,1361.0,Kansas City,Missouri,24700.0,91489.0,2647.1,502.1,True
339000.0,3.0,2.0,1489.0,Kansas City,Missouri,24700.0,91489.0,2647.1,502.1,True
299000.0,3.0,2.0,1466.0,Kansas City,Missouri,24700.0,91489.0,2647.1,502.1,True
275000.0,4.0,3.0,1876.0,Kansas City,Missouri,24700.0,91489.0,2647.1,502.1,True
260000.0,3.0,2.0,1440.0,Kansas City,Missouri,24700.0,91489.0,2647.1,502.1,True
400000.0,3.0,3.0,1739.0,Kansas City,Missouri,24700.0,91489.0,2647.1,502.1,False
419950.0,3.0,2.0,1470.0,Kansas City,Missouri,24700.0,91489.0,2647.1,502.1,False
340000.0,4.0,4.0,2743.0,Kansas City,Missouri,24700.0,91489.0,2647.1,502.1,True
200000.0,2.0,1.0,813.0,Kansas City,Missouri,24700.0,91489.0,2647.1,502.1,True
399900.0,3.0,3.0,3239.0,Kansas City,Missouri,16977.0,76921.0,2647.1,502.1,False
220000.0,2.0,1.0,1226.0,Kansas City,Missouri,16977.0,76921.0,2647.1,502.1,True
565000.0,5.0,4.0,4700.0,Kansas City,Missouri,16977.0,76921.0,2647.1,502.1,False
315000.0,3.0,2.0,1404.0,Kansas City,Missouri,16977.0,76921.0,2647.1,502.1,True
365000.0,4.0,4.0,3478.0,Kansas City,Missouri,16977.0,76921.0,2647.1,502.1,False
165000.0,2.0,1.0,821.0,Kansas City,Missouri,16977.0,76921.0,2647.1,502.1,True
174450.0,2.0,1.0,1496.0,Kansas City,Missouri,14677.0,66848.0,2647.1,502.1,True
329900.0,5.0,3.0,2829.0,Kansas City,Missouri,14677.0,66848.0,2647.1,502.1,False
147000.0,2.0,2.0,2076.0,Kansas City,Missouri,14677.0,66848.0,2647.1,502.1,True
199900.0,3.0,1.0,1512.0,Kansas City,Missouri,14677.0,66848.0,2647.1,502.1,True
200000.0,4.0,1.0,1728.0,Kansas City,Missouri,14677.0,66848.0,2647.1,502.1,True
245000.0,3.0,3.0,1092.0,Kansas City,Missouri,14677.0,66848.0,2647.1,502.1,True
119900.0,3.0,2.0,1231.0,Kansas City,Missouri,14677.0,66848.0,2647.1,502.1,True
195000.0,4.0,3.0,1776.0,Kansas City,Missouri,14677.0,66848.0,2647.1,502.1,True
250000.0,3.0,1.0,960.0,Kansas City,Missouri,14677.0,66848.0,2647.1,502.1,True
280000.0,3.0,2.0,1866.0,Kansas City,Missouri,14677.0,66848.0,2647.1,502.1,False
150000.0,1.0,1.0,576.0,Kansas City,Missouri,14677.0,66848.0,2647.1,502.1,True
187995.0,2.0,1.0,880.0,Kansas City,Missouri,14677.0,66848.0,2647.1,502.1,True
215000.0,3.0,2.0,1384.0,Kansas City,Missouri,14677.0,66848.0,2647.1,502.1,True
165000.0,3.0,1.0,810.0,Kansas City,Missouri,14677.0,66848.0,2647.1,502.1,True
159900.0,2.0,1.0,1100.0,Kansas City,Missouri,14677.0,66848.0,2647.1,502.1,True
269950.0,4.0,3.0,1706.0,Kansas City,Missouri,14677.0,66848.0,2647.1,502.1,True
229000.0,4.0,2.0,1400.0,Kansas City,Missouri,14677.0,66848.0,2647.1,502.1,True
130000.0,2.0,1.0,788.0,Kansas City,Missouri,14677.0,66848.0,2647.1,502.1,True
290000.0,3.0,4.0,2368.0,Kansas City,Missouri,43305.0,80932.0,2647.1,502.1,True
259900.0,3.0,3.0,2052.0,Kansas City,Missouri,43305.0,80932.0,2647.1,502.1,True
200000.0,3.0,2.0,1871.0,Kansas City,Missouri,43305.0,80932.0,2647.1,502.1,True
265000.0,3.0,2.0,1574.0,Kansas City,Missouri,43305.0,80932.0,2647.1,502.1,True
198000.0,2.0,3.0,1362.0,Kansas City,Missouri,43305.0,80932.0,2647.1,502.1,True
239950.0,3.0,2.0,1260.0,Kansas City,Missouri,43305.0,80932.0,2647.1,502.1,True
250000.0,3.0,2.0,1504.0,Kansas City,Missouri,43305.0,80932.0,2647.1,502.1,True
300000.0,3.0,2.0,1702.0,Kansas City,Missouri,43305.0,80932.0,2647.1,502.1,True
245000.0,4.0,2.0,2046.0,Kansas City,Missouri,43305.0,80932.0,2647.1,502.1,True
219999.0,3.0,2.0,1300.0,Kansas City,Missouri,43305.0,80932.0,2647.1,502.1,True
245000.0,3.0,3.0,1387.0,Kansas City,Missouri,43305.0,80932.0,2647.1,502.1,True
195000.0,3.0,1.0,1152.0,Kansas City,Missouri,43305.0,80932.0,2647.1,502.1,True
280000.0,3.0,2.0,1488.0,Kansas City,Missouri,43305.0,80932.0,2647.1,502.1,True
319900.0,3.0,3.0,1313.0,Kansas City,Missouri,43305.0,80932.0,2647.1,502.1,True
240000.0,3.0,2.0,1618.0,Kansas City,Missouri,43305.0,80932.0,2647.1,502.1,True
285000.0,3.0,3.0,2000.0,Kansas City,Missouri,43305.0,80932.0,2647.1,502.1,True
315000.0,5.0,3.0,2147.0,Kansas City,Missouri,43305.0,80932.0,2647.1,502.1,True
250000.0,4.0,3.0,1456.0,Kansas City,Missouri,43305.0,80932.0,2647.1,502.1,True
420000.0,4.0,4.0,3467.0,Kansas City,Missouri,43305.0,80932.0,2647.1,502.1,False
230000.0,3.0,1.0,1560.0,Kansas City,Missouri,43305.0,80932.0,2647.1,502.1,True
329000.0,3.0,3.0,1776.0,Kansas City,Missouri,43305.0,80932.0,2647.1,502.1,True
379900.0,3.0,3.0,2190.0,Kansas City,Missouri,43305.0,80932.0,2647.1,502.1,False
200000.0,3.0,2.0,1158.0,Kansas City,Missouri,43305.0,80932.0,2647.1,502.1,True
257000.0,3.0,3.0,2360.0,Kansas City,Missouri,43305.0,80932.0,2647.1,502.1,True
220000.0,3.0,2.0,1578.0,Kansas City,Missouri,43305.0,80932.0,2647.1,502.1,True
399000.0,3.0,3.0,2798.0,Kansas City,Missouri,32461.0,91061.0,2647.1,502.1,False
425000.0,3.0,3.0,3125.0,Kansas City,Missouri,32461.0,91061.0,2647.1,502.1,False
229000.0,2.0,3.0,1260.0,Kansas City,Missouri,32461.0,91061.0,2647.1,502.1,True
239900.0,3.0,2.0,1536.0,Kansas City,Missouri,32461.0,91061.0,2647.1,502.1,True
395400.0,3.0,2.0,1496.0,Kansas City,Missouri,32461.0,91061.0,2647.1,502.1,False
205000.0,4.0,2.0,2000.0,Kansas City,Missouri,32461.0,91061.0,2647.1,502.1,True
195000.0,3.0,1.0,1200.0,Kansas City,Missouri,32461.0,91061.0,2647.1,502.1,True
250000.0,3.0,3.0,1720.0,Kansas City,Missouri,32461.0,91061.0,2647.1,502.1,True
630000.0,4.0,4.0,2400.0,Kansas City,Missouri,32461.0,91061.0,2647.1,502.1,False
359000.0,4.0,3.0,3000.0,Kansas City,Missouri,32461.0,91061.0,2647.1,502.1,True
169900.0,2.0,2.0,1742.0,Kansas City,Missouri,32461.0,91061.0,2647.1,502.1,True
195000.0,3.0,2.0,1586.0,Kansas City,Missouri,32461.0,91061.0,2647.1,502.1,True
250000.0,3.0,2.0,2426.0,Kansas City,Missouri,32461.0,91061.0,2647.1,502.1,True
165000.0,2.0,2.0,970.0,Kansas City,Missouri,32461.0,91061.0,2647.1,502.1,True
476890.0,4.0,3.0,2431.0,Kansas City,Missouri,32461.0,91061.0,2647.1,502.1,False
325000.0,3.0,2.0,2305.0,Kansas City,Missouri,32461.0,91061.0,2647.1,502.1,True
549000.0,4.0,3.0,2693.0,Kansas City,Missouri,32461.0,91061.0,2647.1,502.1,False
240000.0,3.0,3.0,1876.0,Kansas City,Missouri,32461.0,91061.0,2647.1,502.1,True
194500.0,2.0,1.0,774.0,Kansas City,Missouri,32461.0,91061.0,2647.1,502.1,True
350000.0,4.0,3.0,2090.0,Kansas City,Missouri,32461.0,91061.0,2647.1,502.1,True
439900.0,4.0,4.0,4420.0,Kansas City,Missouri,32461.0,91061.0,2647.1,502.1,False
475000.0,4.0,4.0,3475.0,Kansas City,Missouri,32461.0,91061.0,2647.1,502.1,False
189000.0,2.0,2.0,1776.0,Kansas City,Missouri,32461.0,91061.0,2647.1,502.1,True
200000.0,3.0,2.0,1152.0,Kansas City,Missouri,32461.0,91061.0,2647.1,502.1,True
225000.0,3.0,3.0,2064.0,Kansas City,Missouri,32461.0,91061.0,2647.1,502.1,True
416500.0,3.0,3.0,2560.0,Kansas City,Missouri,32461.0,91061.0,2647.1,502.1,False
165000.0,2.0,2.0,995.0,Kansas City,Missouri,32461.0,91061.0,2647.1,502.1,True
193000.0,2.0,3.0,1960.0,Kansas City,Missouri,32461.0,91061.0,2647.1,502.1,True
190000.0,4.0,2.0,1628.0,Kansas City,Missouri,32461.0,91061.0,2647.1,502.1,True
238900.0,3.0,2.0,1128.0,Kansas City,Missouri,32461.0,91061.0,2647.1,502.1,True
180000.0,3.0,2.0,1524.0,Kansas City,Missouri,11285.0,59780.0,2647.1,502.1,True
140000.0,3.0,1.0,1153.0,Kansas City,Missouri,11285.0,59780.0,2647.1,502.1,True
259950.0,4.0,2.0,2128.0,Kansas City,Missouri,11285.0,59780.0,2647.1,502.1,False
79950.0,2.0,1.0,1668.0,Kansas City,Missouri,11285.0,59780.0,2647.1,502.1,True
319500.0,5.0,3.0,2750.0,Kansas City,Missouri,11285.0,59780.0,2647.1,502.1,False
240000.0,4.0,2.0,2060.0,Kansas City,Missouri,11285.0,59780.0,2647.1,502.1,True
140000.0,2.0,2.0,1276.0,Kansas City,Missouri,11285.0,59780.0,2647.1,502.1,True
130000.0,3.0,1.0,1696.0,Kansas City,Missouri,11285.0,59780.0,2647.1,502.1,True
659000.0,5.0,4.0,5777.0,Kansas City,Missouri,11285.0,59780.0,2647.1,502.1,False
120000.0,2.0,2.0,1209.0,Kansas City,Missouri,11285.0,59780.0,2647.1,502.1,True
139900.0,3.0,1.0,1584.0,Kansas City,Missouri,11285.0,59780.0,2647.1,502.1,True
145000.0,4.0,2.0,1729.0,Kansas City,Missouri,11285.0,59780.0,2647.1,502.1,True
155000.0,3.0,2.0,2410.0,Kansas City,Missouri,11285.0,59780.0,2647.1,502.1,True
145000.0,3.0,1.0,1264.0,Kansas City,Missouri,11285.0,59780.0,2647.1,502.1,True
135000.0,2.0,1.0,840.0,Kansas City,Missouri,11285.0,59780.0,2647.1,502.1,True
659000.0,4.0,4.0,4189.0,Kansas City,Missouri,11285.0,59780.0,2647.1,502.1,False
195000.0,3.0,2.0,1376.0,Kansas City,Missouri,11285.0,59780.0,2647.1,502.1,True
220000.0,4.0,2.0,3448.0,Kansas City,Missouri,11285.0,59780.0,2647.1,502.1,True
179000.0,3.0,2.0,1434.0,Kansas City,Missouri,11039.0,50653.0,2647.1,502.1,True
499000.0,4.0,4.0,1800.0,Kansas City,Missouri,11039.0,50653.0,2647.1,502.1,False
115000.0,3.0,2.0,1664.0,Kansas City,Missouri,11039.0,50653.0,2647.1,502.1,True
145000.0,3.0,2.0,1296.0,Kansas City,Missouri,11039.0,50653.0,2647.1,502.1,True
145000.0,3.0,2.0,1952.0,Kansas City,Missouri,11039.0,50653.0,2647.1,502.1,True
265000.0,6.0,3.0,2298.0,Kansas City,Missouri,11039.0,50653.0,2647.1,502.1,False
310000.0,4.0,2.0,1490.0,Kansas City,Missouri,11039.0,50653.0,2647.1,502.1,False
275000.0,4.0,3.0,2024.0,Kansas City,Missouri,11039.0,50653.0,2647.1,502.1,False
125000.0,3.0,1.0,1086.0,Kansas City,Missouri,11039.0,50653.0,2647.1,502.1,True
200000.0,4.0,3.0,2000.0,Kansas City,Missouri,11039.0,50653.0,2647.1,502.1,True
165000.0,4.0,3.0,1992.0,Kansas City,Missouri,11039.0,50653.0,2647.1,502.1,True
299000.0,3.0,2.0,1560.0,Kansas City,Missouri,11039.0,50653.0,2647.1,502.1,False
425000.0,6.0,2.0,4239.0,Kansas City,Missouri,11039.0,50653.0,2647.1,502.1,False
259000.0,3.0,2.0,1264.0,Kansas City,Missouri,11039.0,50653.0,2647.1,502.1,False
125000.0,4.0,1.0,1926.0,Kansas City,Missouri,11039.0,50653.0,2647.1,502.1,True
69000.0,2.0,1.0,600.0,Kansas City,Missouri,2506.0,56539.0,2647.1,502.1,True
145000.0,2.0,1.0,932.0,Kansas City,Missouri,2506.0,56539.0,2647.1,502.1,True
115000.0,3.0,2.0,1912.0,Kansas City,Missouri,2506.0,56539.0,2647.1,502.1,True
130000.0,2.0,1.0,792.0,Kansas City,Missouri,5613.0,41309.0,2647.1,502.1,True
185000.0,3.0,1.0,1342.0,Kansas City,Missouri,5613.0,41309.0,2647.1,502.1,False
59000.0,1.0,1.0,1576.0,Kansas City,Missouri,5613.0,41309.0,2647.1,502.1,True
199500.0,3.0,3.0,1276.0,Kansas City,Missouri,5613.0,41309.0,2647.1,502.1,False
259900.0,3.0,3.0,1434.0,Kansas City,Missouri,17360.0,43395.0,2647.1,502.1,False
129000.0,3.0,2.0,1610.0,Kansas City,Missouri,17360.0,43395.0,2647.1,502.1,True
119900.0,3.0,2.0,1357.0,Kansas City,Missouri,17360.0,43395.0,2647.1,502.1,True
143000.0,3.0,1.0,887.0,Kansas City,Missouri,17360.0,43395.0,2647.1,502.1,True
169000.0,4.0,3.0,1884.0,Kansas City,Missouri,17360.0,43395.0,2647.1,502.1,True
149900.0,4.0,2.0,3120.0,Kansas City,Missouri,17360.0,43395.0,2647.1,502.1,True
68000.0,2.0,1.0,1664.0,Kansas City,Missouri,17360.0,43395.0,2647.1,502.1,True
74950.0,2.0,1.0,866.0,Kansas City,Missouri,17360.0,43395.0,2647.1,502.1,True
140000.0,3.0,1.0,1262.0,Kansas City,Missouri,17360.0,43395.0,2647.1,502.1,True
67900.0,3.0,1.0,840.0,Kansas City,Missouri,17360.0,43395.0,2647.1,502.1,True
230000.0,5.0,2.0,1900.0,Kansas City,Missouri,17360.0,43395.0,2647.1,502.1,False
170000.0,3.0,1.0,1200.0,Kansas City,Missouri,17360.0,43395.0,2647.1,502.1,True
143000.0,3.0,1.0,1300.0,Kansas City,Missouri,17360.0,43395.0,2647.1,502.1,True
